name,number,image,date,Batch,Type,Rank,Total Score,Bonus Score,Background,Background Score,Base,Base Score,Outfit,Outfit Score,Necklace,Necklace Score,Eye,Eye Score,Beard,Beard Score,Hair,Hair Score,Hat,Hat Score,Hand_Accessories,Hand_Accessories Score,Shoulder,Shoulder Score,Mouth,Mouth Score,Unlock_Date,address
Pixel Pirates #778,778,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/778.png,1654885384788,5,Common,347.0,82.72812112681966,0,Grey,10.859154929577464,Base_Pink,5.840909090909091,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard_Ginger,9.51851851851852,Ginger_Hair,7.413461538461539,Bandana_Hat_Green,17.522727272727273,Treasure_Map,13.067796610169491,,6.58974358974359,Regular_Smile,1.6616379310344829,1657497600,0xeF4762e55eD28E8d817d35c4d69B923dAA2c5eE3
Pixel Pirates #779,779,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/779.png,1654885465012,5,Common,54.0,116.05651393165448,0,Light_Red,10.708333333333334,Base_Pink,5.840909090909091,Regular_Pirate_Suit_Blue_And_Blue,7.138888888888888,Bottle_Ship_Necklace_Gold,15.734693877551022,,2.2412790697674416,Long_Beard_Black,7.342857142857143,Sparrow_Hair_White,7.485436893203883,Pirate_Hat,7.205607476635514,Hook_Hand_Gold,23.363636363636363,Octopus,11.86153846153846,Gold_Teeth,17.133333333333333,1657497600,0x1B0A9fc38bc94B34F510aD93Eb341A0AC021da93
Pixel Pirates #780,780,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/780.png,1654885491954,5,Legendary,8.0,7041.767468023089,5000,Light_Blue,9.6375,Base_Sword_Slinger,771.0,,6.2682926829268295,,1.5575757575757574,,2.2412790697674416,,6.58974358974359,,64.25,Bandana_Shadow,385.5,Golden_Sword_Tattoo_Sword,771.0,,6.58974358974359,Gold_Teeth,17.133333333333333,1657497600,0x283490755E5D7A65C3F4c79320b184Ef6BaC8b8e
Pixel Pirates #781,781,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/781.png,1654885505873,5,Common,482.0,75.6592781668703,0,Plue,10.561643835616438,Base_Pink,5.840909090909091,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,,1.5575757575757574,,2.2412790697674416,,6.58974358974359,Ginger_Hair,7.413461538461539,Pirate_Hat,7.205607476635514,Whisky_Bottle,12.238095238095235,Corgi_Dog,13.526315789473683,Regular_Smile,1.6616379310344829,1657497600,0x44d19f3DA0FcB4b4dD4BaaAd77ad35E962f6B921
Pixel Pirates #782,782,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/782.png,1654885519667,5,Common,747.0,65.62950315729961,0,Purple,10.561643835616438,Base_Blue,6.2682926829268295,Regular_Pirate_Suit,6.478991596638656,,1.5575757575757574,Eye_Patch,1.992248062015504,Stubble_Black,8.290322580645162,Blonde_Hair,5.840909090909091,Pirate_Hat,7.205607476635514,Sword,7.205607476635514,Monkey,8.566666666666666,Regular_Smile,1.6616379310344829,1657497600,0xeF4762e55eD28E8d817d35c4d69B923dAA2c5eE3
Pixel Pirates #784,784,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/784.png,1654885560543,5,Common,537.0,73.79110287785701,0,Light_Green,10.418918918918918,Base_Blue,6.2682926829268295,,6.2682926829268295,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard,7.948453608247423,Blonde_Hair,5.840909090909091,Pirate_Hat_Luminous,7.205607476635514,Ale,16.0625,Monkey,8.566666666666666,Regular_Smile,1.6616379310344829,1657497600,0x06F9e5F8F5c170B9EEce58676D932BcC398F52e5
Pixel Pirates #785,785,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/785.png,1654885587539,5,Common,722.0,66.87127463554638,0,Purple,10.561643835616438,Base_Red,6.168,Regular_Pirate_Suit,6.478991596638656,,1.5575757575757574,,2.2412790697674416,,6.58974358974359,Blonde_Hair,5.840909090909091,Pirate_Hat_Luminous,7.205607476635514,Hook_Hand,6.7043478260869565,Octopus,11.86153846153846,Regular_Smile,1.6616379310344829,1657497600,0xFF332CcffBeA2F3b45C933063e308fe0FeAFA95d
Pixel Pirates #786,786,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/786.png,1654885601477,5,Common,479.0,75.79422570063203,0,Plue,10.561643835616438,Base_Grey,6.58974358974359,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard,7.948453608247423,Ginger_Hair,7.413461538461539,,5.03921568627451,Hand_Tattoo,16.0625,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1657497600,0xeF4762e55eD28E8d817d35c4d69B923dAA2c5eE3
Pixel Pirates #787,787,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/787.png,1654885601972,5,Common,86.0,103.21047204411504,0,Purple,10.561643835616438,Base_Blue,6.2682926829268295,Regular_Pirate_Suit_Purple_And_Orange,6.7043478260869565,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard_Ginger,9.51851851851852,White_Hair,6.425,Bandana_Hat_Dark_Blue,22.676470588235293,Gun_Gold,25.7,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1657497600,0x4476ADbc2BAbA6B54c8e510981FA9eCD26Be3F73
Pixel Pirates #788,788,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/788.png,1654885614985,5,Common,90.0,101.84941132603956,0,Light_Pink,9.51851851851852,Base,5.669117647058823,Regular_Pirate_Suit,6.478991596638656,,1.5575757575757574,Eye_Patch,1.992248062015504,Stubble_Black,8.290322580645162,Black_Hair,7.273584905660376,Bandana_Hat_Dark_Blue,22.676470588235293,Sword_Gold,26.58620689655173,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1657497600,0x6ffbb6C376d0cf590289671D652Ae92213614828
Pixel Pirates #789,789,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/789.png,1654885628481,5,Common,317.0,83.81745353327916,0,Light_Red,10.708333333333334,Base,5.669117647058823,Regular_Pirate_Suit,6.478991596638656,Bottle_Ship_Necklace_Gold,15.734693877551022,Eye_Patch,1.992248062015504,,6.58974358974359,Sparrow_Hair,8.965116279069766,Pirate_Hat_Pink,7.485436893203883,,6.533898305084746,Parrot,9.070588235294116,Silver_Teeth,4.589285714285714,1657497600,0xeF4762e55eD28E8d817d35c4d69B923dAA2c5eE3
Pixel Pirates #790,790,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/790.png,1654885682367,5,Common,354.0,82.48563402804493,0,Light_Green,10.418918918918918,Base_Pink,5.840909090909091,Regular_Pirate_Suit_Purple_And_Orange,6.7043478260869565,Bottle_Ship_Necklace_Gold,15.734693877551022,Eye_Patch,1.992248062015504,Long_Beard_Johnny,7.273584905660376,Black_Hair,7.273584905660376,Pirate_Hat_Orange,8.566666666666666,Handgun,7.948453608247423,Parrot,9.070588235294116,Regular_Smile,1.6616379310344829,1657497600,0xeF4762e55eD28E8d817d35c4d69B923dAA2c5eE3
Pixel Pirates #792,792,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/792.png,1654885696614,5,Common,92.0,101.21460647108044,0,Light_Luminous_,8.965116279069766,Base_Grey,6.58974358974359,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,Bottle_Ship_Necklace_Gold,15.734693877551022,,2.2412790697674416,Long_Beard,7.948453608247423,White_Hair,6.425,Bandana_Hat,24.09375,Sword,7.205607476635514,Corgi_Dog,13.526315789473683,Regular_Smile,1.6616379310344829,1657497600,0x91f4e48384F775B819C77C4901Db6CA6e2E92B80
Pixel Pirates #793,793,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/793.png,1654885709921,5,Common,246.0,88.02723742728124,0,Light_Pink,9.51851851851852,Base_Pink,5.840909090909091,Regular_Pirate_Suit,6.478991596638656,Bottle_Ship_Necklace_Silver,3.411504424778761,,2.2412790697674416,Long_Beard_Johnny,7.273584905660376,Black_Hair,7.273584905660376,Pirate_Hat_Luminous,7.205607476635514,Hook_Hand,6.7043478260869565,Penguin,22.676470588235293,Smoke_Pipe,9.402439024390244,1657497600,0x4dfEeD0bE6B9357583C4B1eA2979acf933DaE7dF
Pixel Pirates #794,794,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/794.png,1654885764030,5,Common,572.0,72.54854082827,0,Light_Luminous_,8.965116279069766,Base,5.669117647058823,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard,7.948453608247423,White_Hair,6.425,Pirate_Hat_Luminous,7.205607476635514,,6.533898305084746,Parrot_Green,10.144736842105264,Smoke_Pipe,9.402439024390244,1657497600,0x83D536038B9b1366c47A7d0D7FF6C9B129C92E83
Pixel Pirates #795,795,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/795.png,1654885764511,5,Common,121.0,97.45148700739796,0,Light_Pink,9.51851851851852,Base_Pink,5.840909090909091,Regular_Pirate_Suit_Blue_And_Blue,7.138888888888888,,1.5575757575757574,,2.2412790697674416,,6.58974358974359,Regular_Hair,7.709999999999999,Bandana_Hat_Dark_Blue,22.676470588235293,Hand_Tattoo,16.0625,Corgi_Dog,13.526315789473683,Silver_Teeth,4.589285714285714,1657497600,0x6ffbb6C376d0cf590289671D652Ae92213614828
Pixel Pirates #797,797,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/797.png,1654885777576,5,Common,454.0,77.02186053817728,0,Purple,10.561643835616438,Base_Grey,6.58974358974359,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard_Black,7.342857142857143,Ginger_Hair,7.413461538461539,Pirate_Hat_Luminous,7.205607476635514,Whisky_Bottle,12.238095238095235,Parrot_Yellow,10.708333333333334,Silver_Teeth,4.589285714285714,1657497600,0x9CF40f5fB40626E3B242049da8C7e013C0CddC19
Pixel Pirates #798,798,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/798.png,1654885791363,5,Common,44.0,126.2241716053278,0,Light_Pink,9.51851851851852,Base_Grey,6.58974358974359,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,Bottle_Ship_Necklace_Silver,3.411504424778761,,2.2412790697674416,Goatee,8.862068965517242,Regular_Hair,7.709999999999999,Pirate_Hat_Orange,8.566666666666666,Treasure,64.25,,6.58974358974359,Regular_Smile,1.6616379310344829,1657497600,0x6ffbb6C376d0cf590289671D652Ae92213614828
Pixel Pirates #799,799,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/799.png,1654885805075,5,Common,305.0,84.7336337030551,0,Orange,9.884615384615383,Base_Red,6.168,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Stubble_Black,8.290322580645162,Blonde_Hair,5.840909090909091,Pirate_Hat_Pink,7.485436893203883,Sword_Gold,26.58620689655173,,6.58974358974359,Regular_Smile,1.6616379310344829,1657497600,0x5786Ec177Be57110cec0cD1b742BDacD6e1fb42e
Pixel Pirates #800,800,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/800.png,1654885818995,5,Common,230.0,88.6429089634862,0,Light_Blue,9.6375,Base_Grey,6.58974358974359,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,,1.5575757575757574,,2.2412790697674416,Long_Beard,7.948453608247423,Sparrow_Hair,8.965116279069766,Pirate_Hat_Orange,8.566666666666666,Gun_Gold,25.7,Parrot,9.070588235294116,Regular_Smile,1.6616379310344829,1657497600,0x6ffbb6C376d0cf590289671D652Ae92213614828
Pixel Pirates #801,801,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/801.png,1654885859589,5,Common,635.0,70.36635527430188,0,Purple,10.561643835616438,Base_Red,6.168,Regular_Pirate_Suit_Red_And_Luminous_,6.7043478260869565,,1.5575757575757574,,2.2412790697674416,,6.58974358974359,Sparrow_Hair,8.965116279069766,Pirate_Hat_Orange,8.566666666666666,Sword,7.205607476635514,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1657497600,0xadEa3Af062Df0de0c29e67D001D0859cd738BCcD
Pixel Pirates #803,803,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/803.png,1654885900882,5,Common,532.0,73.96653797477558,0,Light_Blue,9.6375,Base,5.669117647058823,Regular_Pirate_Suit_Purple_And_Orange,6.7043478260869565,Bottle_Ship_Necklace_Silver,3.411504424778761,,2.2412790697674416,Long_Beard_Johnny,7.273584905660376,White_Hair,6.425,Pirate_Hat_Purple,8.290322580645162,Hand_Tattoo,16.0625,,6.58974358974359,Regular_Smile,1.6616379310344829,1657497600,0xAd8C6cad4d9C7Aef18444982AE88b3eCa941dF58
Pixel Pirates #804,804,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/804.png,1654885914234,5,Common,55.0,114.62285657571452,0,Grey,10.859154929577464,Base_Blue,6.2682926829268295,Regular_Pirate_Suit_Blue_And_Blue,7.138888888888888,,1.5575757575757574,Eye_Patch_Gold,21.416666666666668,Stubble,9.402439024390244,Sparrow_Hair,8.965116279069766,Bandana_Hat_Green,17.522727272727273,Hand_Tattoo,16.0625,Corgi_Dog_Red_No_Tail,13.767857142857142,Regular_Smile,1.6616379310344829,1657497600,0x3F01FA6e75f9d0477108F994400280b71915Bf56
Pixel Pirates #805,805,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/805.png,1654885914674,5,Specials,14.0,4591.961712408446,2000,Shadow,192.75,Base_Shadow,192.75,Tattoo,257.0,,1.5575757575757574,,2.2412790697674416,,6.58974358974359,Hair_Shadow,771.0,,5.03921568627451,,6.533898305084746,Parrot_Shadow,771.0,Shadow_Teeth,385.5,1657497600,0x7C077d854a8d2eed08a7E660E857DB987fA972a4
Pixel Pirates #806,806,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/806.png,1654885915107,5,Common,191.0,90.45160697553844,0,Orange,9.884615384615383,Base_Blue,6.2682926829268295,,6.2682926829268295,,1.5575757575757574,Eye_Patch_Gold,21.416666666666668,Goatee,8.862068965517242,Regular_Hair,7.709999999999999,Pirate_Hat_Purple,8.290322580645162,,6.533898305084746,Parrot,9.070588235294116,Silver_Teeth,4.589285714285714,1657497600,0x6ffbb6C376d0cf590289671D652Ae92213614828
Pixel Pirates #807,807,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/807.png,1654885927778,5,Common,500.0,74.91802714170619,0,Light_Yellow,10.561643835616438,Base_Grey,6.58974358974359,Regular_Pirate_Suit,6.478991596638656,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Long_Beard_Ginger,9.51851851851852,Black_Hair,7.273584905660376,Pirate_Hat_Purple,8.290322580645162,Hook_Hand,6.7043478260869565,Monkey_Ginger,12.43548387096774,Regular_Smile,1.6616379310344829,1657497600,0x76E22aae8dAbEF47Fc9049522C8c24a4eeF451DE
Pixel Pirates #808,808,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/808.png,1654885941842,5,Common,100.0,100.07484663598076,0,Light_Pink,9.51851851851852,Base_Pink,5.840909090909091,Arm_Tattoo,24.87096774193548,,1.5575757575757574,Eye_Patch,1.992248062015504,,6.58974358974359,Black_Hair,7.273584905660376,Bandana_Hat_Dark_Blue,22.676470588235293,Handgun,7.948453608247423,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1657497600,0x06F9e5F8F5c170B9EEce58676D932BcC398F52e5
Pixel Pirates #809,809,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/809.png,1654885995208,5,Common,161.0,92.930010757839,0,Light_Green,10.418918918918918,Base_Grey,6.58974358974359,Regular_Pirate_Suit,6.478991596638656,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Long_Beard_Ginger,9.51851851851852,Black_Hair,7.273584905660376,Pirate_Hat_Purple,8.290322580645162,Sword_Gold,26.58620689655173,Parrot_Yellow,10.708333333333334,Regular_Smile,1.6616379310344829,1657497600,0xD473781816837C7cd2FADC34E66F09786D2E2694
Pixel Pirates #810,810,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/810.png,1654886076158,5,Common,600.0,71.41282183161088,0,Purple,10.561643835616438,Base_Green,7.0733944954128445,,6.2682926829268295,Bottle_Ship_Necklace_Silver,3.411504424778761,,2.2412790697674416,Long_Beard_Black,7.342857142857143,Black_Hair,7.273584905660376,Pirate_Hat_Pink,7.485436893203883,Handgun,7.948453608247423,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1657497600,0xD473781816837C7cd2FADC34E66F09786D2E2694
Pixel Pirates #811,811,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/811.png,1654886090064,5,Common,461.0,76.70993654671551,0,Grey,10.859154929577464,Base_Pink,5.840909090909091,,6.2682926829268295,,1.5575757575757574,,2.2412790697674416,,6.58974358974359,White_Hair,6.425,Pirate_Hat_Luminous,7.205607476635514,Ale,16.0625,Parrot,9.070588235294116,Silver_Teeth,4.589285714285714,1657497600,0x00aB97c782c661fb3D08C96dce06176938101211
Pixel Pirates #812,812,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/812.png,1654886116617,5,Common,214.0,89.23939145292134,0,Plue,10.561643835616438,Base_Blue,6.2682926829268295,Chest_Tattoo,22.02857142857143,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Long_Beard_Ginger,9.51851851851852,Ginger_Hair,7.413461538461539,Pirate_Hat_Purple,8.290322580645162,Handgun,7.948453608247423,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1657497600,0x00aB97c782c661fb3D08C96dce06176938101211
Pixel Pirates #823,823,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/823.png,1656784864155,6,Common,337.0,83.10668682724753,0,Purple,10.561643835616438,Base_Grey,6.58974358974359,Regular_Pirate_Suit,6.478991596638656,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,,6.58974358974359,Black_Hair,7.273584905660376,,5.03921568627451,Hook_Hand_Gold,23.363636363636363,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1659484800,0x283490755E5D7A65C3F4c79320b184Ef6BaC8b8e
Pixel Pirates #824,824,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/824.png,1656784864662,6,Common,239.0,88.20115548861169,0,Light_Pink,9.51851851851852,Base_Grey,6.58974358974359,Regular_Pirate_Suit,6.478991596638656,,1.5575757575757574,Eye_Patch,1.992248062015504,Stubble_Black,8.290322580645162,Ginger_Hair,7.413461538461539,Pirate_Hat_Purple,8.290322580645162,Gun_Gold,25.7,Parrot_Yellow,10.708333333333334,Regular_Smile,1.6616379310344829,1659484800,0x283490755E5D7A65C3F4c79320b184Ef6BaC8b8e
Pixel Pirates #825,825,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/825.png,1656784864728,6,Common,126.0,96.79909470241462,0,Light_Green,10.418918918918918,Base_Grey,6.58974358974359,Arm_Tattoo,24.87096774193548,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard,7.948453608247423,Black_Hair,7.273584905660376,Pirate_Hat_Luminous,7.205607476635514,Handgun,7.948453608247423,Corgi_Dog_Tri_Colour_No_Tail,16.404255319148938,Silver_Teeth,4.589285714285714,1659484800,0x22138A0CFf84952C018cbcBF5650149017d6b292
Pixel Pirates #826,826,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/826.png,1656784864796,6,Common,528.0,74.14899632245523,0,Light_Pink,9.51851851851852,Base_Red,6.168,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,,1.5575757575757574,Eye_Patch,1.992248062015504,Stubble,9.402439024390244,Sparrow_Hair_White,7.485436893203883,Pirate_Hat_Orange,8.566666666666666,Sword,7.205607476635514,Corgi_Dog_Red_No_Tail,13.767857142857142,Regular_Smile,1.6616379310344829,1659484800,0x946289c8B53Df43BF41Bc8A76b281c847f784Fca
Pixel Pirates #828,828,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/828.png,1656784878271,6,Common,714.0,67.14185801773287,0,Light_Pink,9.51851851851852,Base,5.669117647058823,Regular_Pirate_Suit,6.478991596638656,,1.5575757575757574,,2.2412790697674416,Goatee,8.862068965517242,Sparrow_Hair_White,7.485436893203883,Pirate_Hat_Orange,8.566666666666666,,6.533898305084746,Monkey,8.566666666666666,Regular_Smile,1.6616379310344829,1659484800,0x1467E4395F401e72877A46EdEd3DE6bFD714C572
Pixel Pirates #829,829,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/829.png,1656784878544,6,Common,189.0,90.53323452948077,0,Light_Blue,9.6375,Base_Red,6.168,Regular_Pirate_Suit,6.478991596638656,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Goatee,8.862068965517242,White_Hair,6.425,Pirate_Hat_Orange,8.566666666666666,Hand_Tattoo,16.0625,Corgi_Dog,13.526315789473683,Smoke_Pipe,9.402439024390244,1659484800,0x5786Ec177Be57110cec0cD1b742BDacD6e1fb42e
Pixel Pirates #831,831,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/831.png,1656784878780,6,Common,181.0,91.21945993071012,0,Light_Red,10.708333333333334,Base_Red,6.168,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,,1.5575757575757574,Eye_Patch,1.992248062015504,Long_Beard,7.948453608247423,Sparrow_Hair_White,7.485436893203883,Pirate_Hat_Purple,8.290322580645162,Sword_Gold,26.58620689655173,Parrot,9.070588235294116,Silver_Teeth,4.589285714285714,1659484800,0x3F01FA6e75f9d0477108F994400280b71915Bf56
Pixel Pirates #832,832,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/832.png,1656784878961,6,Specials,32.0,2209.6104841215715,2000,Light_Pink,9.51851851851852,Base_Warped,154.2,,6.2682926829268295,,1.5575757575757574,,2.2412790697674416,Stubble_Black,8.290322580645162,Regular_Hair,7.709999999999999,,5.03921568627451,,6.533898305084746,,6.58974358974359,Regular_Smile,1.6616379310344829,1659484800,0x9F1CfC94feC8826B7e546CB77b6f7C2707B2Bf98
Pixel Pirates #834,834,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/834.png,1656784879408,6,Common,258.0,87.34243689808909,0,Light_Green,10.418918918918918,Base_Blue,6.2682926829268295,,6.2682926829268295,,1.5575757575757574,,2.2412790697674416,Goatee,8.862068965517242,Blonde_Hair,5.840909090909091,Pirate_Hat_Orange,8.566666666666666,Sword_Gold,26.58620689655173,Parrot,9.070588235294116,Regular_Smile,1.6616379310344829,1659484800,0x946289c8B53Df43BF41Bc8A76b281c847f784Fca
Pixel Pirates #835,835,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/835.png,1656784879307,6,Common,435.0,78.06712351417059,0,Grey,10.859154929577464,Base,5.669117647058823,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,,1.5575757575757574,,2.2412790697674416,Long_Beard_Johnny,7.273584905660376,Sparrow_Hair_White,7.485436893203883,,5.03921568627451,Handgun,7.948453608247423,Corgi_Dog_Red_No_Tail,13.767857142857142,Smoke_Pipe,9.402439024390244,1659484800,0x83D536038B9b1366c47A7d0D7FF6C9B129C92E83
Pixel Pirates #836,836,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/836.png,1656784891421,6,Common,253.0,87.62384368834321,0,Light_Green,10.418918918918918,Base_Red,6.168,Regular_Pirate_Suit,6.478991596638656,Bottle_Ship_Necklace_Silver,3.411504424778761,,2.2412790697674416,Stubble_Black,8.290322580645162,Regular_Hair,7.709999999999999,Pirate_Hat_Luminous,7.205607476635514,Hook_Hand,6.7043478260869565,Octopus,11.86153846153846,Gold_Teeth,17.133333333333333,1659484800,0x1467E4395F401e72877A46EdEd3DE6bFD714C572
Pixel Pirates #837,837,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/837.png,1656784891913,6,Common,98.0,100.31358472035586,0,Light_Pink,9.51851851851852,Base_Green,7.0733944954128445,Regular_Pirate_Suit_Purple_And_Orange,6.7043478260869565,,1.5575757575757574,Eye_Patch_Gold,21.416666666666668,Stubble_Black,8.290322580645162,Ginger_Hair,7.413461538461539,Pirate_Hat,7.205607476635514,Treasure_Map,13.067796610169491,Corgi_Dog_Tri_Colour_No_Tail,16.404255319148938,Regular_Smile,1.6616379310344829,1659484800,0xD473781816837C7cd2FADC34E66F09786D2E2694
Pixel Pirates #838,838,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/838.png,1656784891980,6,Common,523.0,74.31560338080338,0,Light_Yellow,10.561643835616438,Base_Red,6.168,Regular_Pirate_Suit_Green_And_Grey,6.823008849557522,,1.5575757575757574,,2.2412790697674416,Long_Beard,7.948453608247423,Blonde_Hair,5.840909090909091,Pirate_Hat_Orange,8.566666666666666,Whisky_Bottle,12.238095238095235,Parrot_Yellow,10.708333333333334,Regular_Smile,1.6616379310344829,1659484800,0xdC96Dc73c2321400AeE24761Ce43F8C6eF33A10e
Pixel Pirates #839,839,https://nft.hedgey.finance/fantom/0x2aa5d15eb36e5960d056e8fea6e7bb3e2a06a351/839.png,1656784892302,6,Common,279.0,85.82800059596413,0,Light_Pink,9.51851851851852,Base_Red,6.168,Regular_Pirate_Suit,6.478991596638656,Bottle_Ship_Necklace_Silver,3.411504424778761,Eye_Patch,1.992248062015504,Stubble,9.402439024390244,White_Hair,6.425,Bandana_Hat_Dark_Blue,22.676470588235293,Handgun,7.948453608247423,Parrot_Green,10.144736842105264,Regular_Smile,1.6616379310344829,1659484800,0x283490755E5D7A65C3F4c79320b184Ef6BaC8b8e
