name,number,image,date,Batch,Type,Rank,Total Score,Background,Background Score,Skin,Skin Score,Body,Body Score,Eyes,Eyes Score,Weapon,Weapon Score,Necklace,Necklace Score,Eye Patch,Eye Patch Score,Hair,Hair Score,Hat,Hat Score,Mouth,Mouth Score,Pet,Pet Score,Unlock_Date,address
Pirate Life #475,475,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/475.png,1662838090460,2,Common,482.0,145.54495314106492,Red,22.36842105263158,Golden,7.264957264957266,Shirt_Blue_Grey,16.666666666666668,Angry_Eyes_Blue,13.492063492063494,Sword_Left,11.805555555555555,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Short_Hair_Black,40.47619047619048,Bandana_Red,19.76744186046512,Open_Mouth,6.746031746031747,None,2.64797507788162,1665423371,0xD3d20F2D89922311F87Cd954691102f475833770
Pirate Life #476,476,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/476.png,1662838090581,2,Story,653.0,129.2377199715462,Treasure_Hunting,34.0,Espresso,6.343283582089552,Shirt_Blue,12.318840579710145,Angry_Eyes,13.492063492063494,None,1.6865079365079367,Teeth_Blood,18.08510638297872,Eye_Patch_Left,2.75974025974026,Mid_Hair_Goatee_Grey,29.310344827586206,None,1.847826086956522,Open_Mouth,6.746031746031747,None,2.64797507788162,1665423371,0x1467E4395F401e72877A46EdEd3DE6bFD714C572
Pirate Life #477,477,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/477.png,1662838090811,2,Common,738.0,119.56745199640665,Indigo,15.740740740740742,Porcelain,6.115107913669064,Shirt_Blue,12.318840579710145,Bulging_Eyes_Green,12.87878787878788,None,1.6865079365079367,None,1.7102615694164989,None,4.427083333333333,Mid_Hair_Goatee_Brown,35.416666666666664,None,1.847826086956522,Cheeky,8.947368421052632,Parrot_Green,18.47826086956522,1665423371,0x76AE34750143643AFD66D09304F3009952afCF95
Pirate Life #478,478,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/478.png,1662838090951,2,Common,505.0,143.53705262713052,Pink,20.731707317073173,Golden,7.264957264957266,Shirt_LQDR,15.454545454545451,Bulging_Eyes_Blue,15.454545454545451,Sword_Right,11.643835616438356,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Mid_Hair_Goatee_Grey,29.310344827586206,Pirate_Hat_Green,27.41935483870968,Teeth_Silver,9.13978494623656,None,2.64797507788162,1665423371,0x0E4f4048cC41159a871DeF77fC7E9dE5D4B0D8E7
Pirate Life #479,479,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/479.png,1662838091090,2,Common,541.0,140.3296262279287,Abe_Cyan,17.346938775510203,Almond,6.746031746031747,Shirt_Green_Grey,14.166666666666666,Angry_Eyes_Green,11.18421052631579,None,1.6865079365079367,Teeth,9.34065934065934,Eye_Patch_Left,2.75974025974026,Mid_Hair_Stubble_Ginger,47.22222222222222,None,1.847826086956522,Blunt,9.55056179775281,Parrot_Green,18.47826086956522,1665423371,0x2FdcfE0F88CD47b13d105Bc59d85b5EA9e009a76
Pirate Life #480,480,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/480.png,1662838091216,2,Common,563.0,137.6991275945759,Puce,23.61111111111111,Sand,7.327586206896552,Neked,3.695652173913044,Stoned_Eyes,12.318840579710145,None,1.6865079365079367,Skull_Silver,9.444444444444445,Eye_Patch_Right,2.599388379204893,Mid_Hair_Beard_Johnny,32.69230769230769,Pirate_Hat_Blue,15.454545454545451,Blunt,9.55056179775281,Monkey_x,19.318181818181817,1665423371,0x974Ab44B53a46875e4Cf0471FAEBF35b2F9d8561
Pirate Life #481,481,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/481.png,1662838091346,2,Common,256.0,175.159361961233,Night_Blue,19.76744186046512,Porcelain,6.115107913669064,Shirt_Blue,12.318840579710145,Angry_Eyes_Shadow,65.38461538461539,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Short_Hair_Stubble_White,26.562500000000004,Bandana_Dust,27.41935483870968,Cheeky,8.947368421052632,None,2.64797507788162,1665423371,0x41a6ac7f4e4DBfFEB934f95F1Db58B68C76Dc4dF
Pirate Life #482,482,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/482.png,1662838222213,2,Common,207.0,183.60861711858612,Mint,21.25,Devil,60.71428571428571,Shirt_Shadow,20.731707317073173,Bulging_Eyes_Green,12.87878787878788,None,1.6865079365079367,Teeth,9.34065934065934,Eye_Patch_Right,2.599388379204893,Mid_Hair_Goatee_Blonde,27.41935483870968,None,1.847826086956522,Regular_Mouth,5.821917808219179,Monkey_x,19.318181818181817,1665423371,0x1467E4395F401e72877A46EdEd3DE6bFD714C572
Pirate Life #483,483,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/483.png,1662838222351,2,Common,383.0,157.1439441856588,Abe_Cyan,17.346938775510203,Porcelain,6.115107913669064,Shirt_Shadow,20.731707317073173,Eyes_Orange,17.346938775510203,Sword_Right,11.643835616438356,None,1.7102615694164989,Eye_Patch_Dual,36.95652173913044,Mid_Hair_Goatee_Grey,29.310344827586206,None,1.847826086956522,Open_Mouth_Gold,11.486486486486488,None,2.64797507788162,1665423371,0xE66b9c6b6363195E75F806bf5519e578F02114cE
Pirate Life #484,484,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/484.png,1662838222479,2,Common,78.0,225.75987464623088,Abe_Cyan,17.346938775510203,Alien,94.44444444444444,Neked,3.695652173913044,Eyes_Green,13.934426229508198,None,1.6865079365079367,None,1.7102615694164989,None,4.427083333333333,Mid_Hair_Stubble_Blue,77.27272727272727,None,1.847826086956522,Open_Mouth,6.746031746031747,None,2.64797507788162,1665423371,0xE66b9c6b6363195E75F806bf5519e578F02114cE
Pirate Life #485,485,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/485.png,1662838222608,2,Common,241.0,178.04865939655048,Deep_Violet,18.88888888888889,Goblin,25.0,Neked,3.695652173913044,Angry_Eyes_Blue,13.492063492063494,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Dual,36.95652173913044,Mid_Hair_Ginger,23.61111111111111,Pirate_Hat_Green,27.41935483870968,Blunt,9.55056179775281,Parrot_Red,16.037735849056602,1665423371,0x76AE34750143643AFD66D09304F3009952afCF95
Pirate Life #486,486,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/486.png,1662838222769,2,Common,790.0,112.2622098063268,Deep_Violet,18.88888888888889,Almond,6.746031746031747,Neked,3.695652173913044,Angry_Eyes,13.492063492063494,Sword_Left,11.805555555555555,None,1.7102615694164989,None,4.427083333333333,Mid_Hair_Ginger,23.61111111111111,None,1.847826086956522,Teeth_Gold,10.0,Parrot_Red,16.037735849056602,1665423371,0x19388E103896b73F42ec5F8C0d09F46C4c170C46
Pirate Life #487,487,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/487.png,1662838222938,2,Common,269.0,174.00203243099705,Abe_Cyan,17.346938775510203,Porcelain,6.115107913669064,Shirt_Red_Pink,16.666666666666668,Angry_Eyes,13.492063492063494,None,1.6865079365079367,Teeth,9.34065934065934,None,4.427083333333333,Mid_Hair_Stubble_Blue,77.27272727272727,None,1.847826086956522,Teeth_Silver,9.13978494623656,Octopus_Pink,16.666666666666668,1665423371,0x5c25f3e763d567e7cbD791141f645D86Dd11c437
Pirate Life #488,488,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/488.png,1662838223062,2,Common,83.0,222.85880567755703,Abe_Cyan,17.346938775510203,Sand,7.327586206896552,Shirt_Blue,12.318840579710145,Wink_Blue,15.454545454545451,Gun_Left,13.492063492063494,Skull_Silver,9.444444444444445,Eye_Patch_Left,2.75974025974026,Mid_Hair_Ginger,23.61111111111111,Bandana_Purple,17.0,Pipe_Silver,9.659090909090908,Octopus_Shadow,94.44444444444444,1665423371,0x8D580265C37790F4c39ccaF398Adefd341B3Ca0b
Pirate Life #489,489,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/489.png,1662838223281,2,Common,329.0,163.20746211949432,Deep_Violet,18.88888888888889,Honey,8.018867924528301,Tattoo,17.0,Wink_Blue,15.454545454545451,None,1.6865079365079367,Teeth_Gold,29.310344827586206,Eye_Patch_Left,2.75974025974026,Mid_Hair_Goatee_Ginger,42.5,None,1.847826086956522,Teeth_Gold,10.0,Parrot_Blue,15.740740740740742,1665423371,0xfa7c11e9e2D4fCd0f4646515a17289f5892a40B7
Pirate Life #490,490,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/490.png,1662838223433,2,Common,788.0,112.39550486406964,Yellow,16.666666666666668,Honey,8.018867924528301,Neked,3.695652173913044,Wink_Green,17.0,Gun_Left,13.492063492063494,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Short_Hair_Beard_White,35.416666666666664,None,1.847826086956522,Teeth_Silver,9.13978494623656,None,2.64797507788162,1665423371,0x06F9e5F8F5c170B9EEce58676D932BcC398F52e5
Pirate Life #491,491,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/491.png,1662838223573,2,Common,579.0,136.46902024245207,Aureolin,19.318181818181817,Almond,6.746031746031747,Shirt_Red,14.655172413793103,Wink_Green,17.0,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Mid_Hair_Ginger,23.61111111111111,Pirate_Hat_Green,27.41935483870968,Regular_Mouth,5.821917808219179,Parrot_Blue,15.740740740740742,1665423371,0xE9db81A85fDc1f28239bdcA8D3054ad39F44A8D5
Pirate Life #492,492,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/492.png,1662838446885,2,Common,460.0,147.4770215320443,Red,22.36842105263158,Golden,7.264957264957266,Neked,3.695652173913044,Wink_Blue,15.454545454545451,Gun_Right,12.87878787878788,Skull_Silver,9.444444444444445,None,4.427083333333333,Long_Hair_Stubble_Brown,34.0,Pirate_Hat_Blue,15.454545454545451,Regular_Mouth,5.821917808219179,Octopus_Pink,16.666666666666668,1665423371,0x7360Fa12026263e2e3b29e88AFbE60481112b553
Pirate Life #493,493,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/493.png,1662838460502,2,Common,701.0,124.58866278126528,Mint,21.25,Golden,7.264957264957266,Neked,3.695652173913044,Wink_Orange,14.655172413793103,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Short_Hair_Beard_Black,29.310344827586206,Bandana_Red,19.76744186046512,Regular_Mouth,5.821917808219179,Octopus_Pink,16.666666666666668,1665423371,0x7360Fa12026263e2e3b29e88AFbE60481112b553
Pirate Life #494,494,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/494.png,1662838473734,2,Common,282.0,170.6135984276914,Aureolin,19.318181818181817,Espresso,6.343283582089552,Shirt_Green_Grey,14.166666666666666,Bulging_Eyes_Green,12.87878787878788,Gun_Right,12.87878787878788,Skull_Gold,56.66666666666666,None,4.427083333333333,Mid_Hair_Beard_Johnny,32.69230769230769,None,1.847826086956522,Open_Mouth,6.746031746031747,None,2.64797507788162,1665423371,0x7360Fa12026263e2e3b29e88AFbE60481112b553
Pirate Life #495,495,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/495.png,1662838487071,2,Common,354.0,159.91443318007856,Yellow,16.666666666666668,Concrete,17.708333333333332,Shirt_Blue_Grey,16.666666666666668,Bulging_Eyes_Green,12.87878787878788,None,1.6865079365079367,Skull_Silver,9.444444444444445,Eye_Patch_Left,2.75974025974026,Short_Hair_Black,40.47619047619048,Bandana_Red,19.76744186046512,Regular_Mouth,5.821917808219179,Parrot_Red,16.037735849056602,1665423371,0x7360Fa12026263e2e3b29e88AFbE60481112b553
Pirate Life #496,496,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/496.png,1662838500367,2,Common,295.0,168.63436848612375,Aureolin,19.318181818181817,Golden,7.264957264957266,Shirt_Green_Grey,14.166666666666666,Eyes_Green,13.934426229508198,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Mid_Hair_Stubble_Blue,77.27272727272727,None,1.847826086956522,Open_Mouth_Gold,11.486486486486488,Monkey_Blue,17.346938775510203,1665423371,0x7360Fa12026263e2e3b29e88AFbE60481112b553
Pirate Life #497,497,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/497.png,1662838593201,2,Common,756.0,117.6202655174096,Aureolin,19.318181818181817,Golden,7.264957264957266,Neked,3.695652173913044,Angry_Eyes_Green,11.18421052631579,Sword_Right,11.643835616438356,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Short_Hair_Beard_Black,29.310344827586206,Pirate_Hat_Pink,18.08510638297872,Teeth_Gold,10.0,None,2.64797507788162,1665423371,0x4533E03d983Fae04741131C5f7cB35F1b32A1ACD
Pirate Life #498,498,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/498.png,1662838659248,2,Common,190.0,188.08001130801725,Green,28.33333333333333,Espresso,6.343283582089552,Shirt_Green_Grey,14.166666666666666,Eyes_Red,60.71428571428571,Sword_Right,11.643835616438356,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Mid_Hair_Beard_Johnny,32.69230769230769,None,1.847826086956522,Blunt,9.55056179775281,Parrot_Green,18.47826086956522,1665423371,0x68FCd0c2B6A0AF11a97C4547c7Cb0947c2F63d9a
Pirate Life #499,499,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/499.png,1662838672549,2,Story,619.0,131.95751718388956,Treasure_Hunting,34.0,Porcelain,6.115107913669064,Shirt_Blue,12.318840579710145,Stoned_Eyes,12.318840579710145,Sword_Right,11.643835616438356,Skull_Silver,9.444444444444445,Eye_Patch_Left,2.75974025974026,Mid_Hair_Stubble_Brown,29.310344827586206,None,1.847826086956522,Blunt,9.55056179775281,None,2.64797507788162,1665423371,0x6ffbb6C376d0cf590289671D652Ae92213614828
Pirate Life #500,500,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/500.png,1662838685859,2,Common,159.0,197.61864029133235,Blue,18.88888888888889,Almond,6.746031746031747,Shirt_Blue,12.318840579710145,Bulging_Eyes_Orange,12.686567164179104,None,1.6865079365079367,Skull_Gold,56.66666666666666,Eye_Patch_Left,2.75974025974026,Long_Hair_Beard_Grey,32.69230769230769,Bandana_Green,22.36842105263158,Open_Mouth_Gold,11.486486486486488,Monkey_x,19.318181818181817,1665423371,0x68FCd0c2B6A0AF11a97C4547c7Cb0947c2F63d9a
Pirate Life #501,501,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/501.png,1662838699155,2,Story,138.0,202.35519034369375,Treasure_Hunting,34.0,Sand,7.327586206896552,Shirt_LQDR,15.454545454545451,Wink_Blue,15.454545454545451,Gun_Right,12.87878787878788,Teeth_Skull_Silver,23.61111111111111,Eye_Patch_Left,2.75974025974026,Long_Hair_Stubble_Grey,50.0,Pirate_Hat_Pink,18.08510638297872,Open_Mouth,6.746031746031747,Monkey_Ginger,16.037735849056602,1665423371,0x6ffbb6C376d0cf590289671D652Ae92213614828
Pirate Life #502,502,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/502.png,1662838712518,2,Common,387.0,156.95123378075894,Pink,20.731707317073173,Golden,7.264957264957266,Shirt_Yellow_Black,18.08510638297872,Stoned_Eyes,12.318840579710145,Sword_Right,11.643835616438356,Teeth_Skull_Silver,23.61111111111111,Eye_Patch_Left,2.75974025974026,Mid_Hair_Stubble_Grey,34.0,None,1.847826086956522,Cheeky,8.947368421052632,Parrot_Blue,15.740740740740742,1665423371,0x68FCd0c2B6A0AF11a97C4547c7Cb0947c2F63d9a
Pirate Life #503,503,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/503.png,1662838977183,2,Common,507.0,143.29228999289415,Deep_Violet,18.88888888888889,Espresso,6.343283582089552,Shirt_LQDR,15.454545454545451,Eyes_Green,13.934426229508198,None,1.6865079365079367,Teeth,9.34065934065934,Eye_Patch_Left,2.75974025974026,Short_Hair_Beard_Black,29.310344827586206,Bandana_Red,19.76744186046512,Teeth_Silver,9.13978494623656,Octopus_Pink,16.666666666666668,1665423371,0x44d19f3DA0FcB4b4dD4BaaAd77ad35E962f6B921
Pirate Life #504,504,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/504.png,1662838977332,2,Common,131.0,205.85672411590943,Grey,16.666666666666668,Almond,6.746031746031747,Shirt_Green_Grey,14.166666666666666,Angry_Eyes_Shadow,65.38461538461539,Sword_Left,11.805555555555555,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Mid_Hair_Goatee_Blonde,27.41935483870968,Bandana_Dust,27.41935483870968,Pipe_Gold,15.740740740740742,Parrot_Red,16.037735849056602,1665423371,0x44d19f3DA0FcB4b4dD4BaaAd77ad35E962f6B921
Pirate Life #505,505,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/505.png,1662838977480,2,Common,605.0,133.53682575282448,Grey,16.666666666666668,Porcelain,6.115107913669064,Neked,3.695652173913044,Angry_Eyes_Blue,13.492063492063494,None,1.6865079365079367,Teeth_Blood,18.08510638297872,Eye_Patch_Left,2.75974025974026,Long_Hair_Brown,30.35714285714285,Pirate_Hat_Blue,15.454545454545451,Open_Mouth,6.746031746031747,Parrot_Green,18.47826086956522,1665423371,0x44d19f3DA0FcB4b4dD4BaaAd77ad35E962f6B921
Pirate Life #506,506,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/506.png,1662838977604,2,Common,290.0,169.18600454261497,Aureolin,19.318181818181817,Almond,6.746031746031747,Neked,3.695652173913044,Wink_Orange,14.655172413793103,None,1.6865079365079367,None,1.7102615694164989,None,4.427083333333333,Mid_Hair_Goatee_Ginger,42.5,Pirate_Hat_Pink,18.08510638297872,Teeth_Silver,9.13978494623656,Corgi,47.22222222222222,1665423371,0x44d19f3DA0FcB4b4dD4BaaAd77ad35E962f6B921
Pirate Life #507,507,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/507.png,1662838977728,2,Common,545.0,139.82434946269393,Yellow,16.666666666666668,Sand,7.327586206896552,Shirt_Yellow_Black,18.08510638297872,Stoned_Eyes,12.318840579710145,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Short_Hair_Goatee_White,28.33333333333333,Pirate_Hat_Red,19.318181818181817,Pipe_Gold,15.740740740740742,Monkey_Ginger,16.037735849056602,1665423371,0x44d19f3DA0FcB4b4dD4BaaAd77ad35E962f6B921
Pirate Life #508,508,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/508.png,1662839439234,2,Common,799.0,111.06062723460364,Blue,18.88888888888889,Almond,6.746031746031747,Shirt_Blue_Grey,16.666666666666668,Stoned_Eyes,12.318840579710145,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Mid_Hair_Ginger,23.61111111111111,None,1.847826086956522,Cheeky,8.947368421052632,Monkey_Ginger,16.037735849056602,1665423371,0xAd8C6cad4d9C7Aef18444982AE88b3eCa941dF58
Pirate Life #509,509,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/509.png,1662839808966,2,Common,704.0,124.3819443958847,Indigo,15.740740740740742,Honey,8.018867924528301,Shirt_Red_Pink,16.666666666666668,Angry_Eyes_Green,11.18421052631579,None,1.6865079365079367,Teeth,9.34065934065934,Eye_Patch_Right,2.599388379204893,Mid_Hair_Beard_Brown,30.35714285714285,Bandana_Purple,17.0,Teeth_Silver,9.13978494623656,None,2.64797507788162,1665423371,0xAd8C6cad4d9C7Aef18444982AE88b3eCa941dF58
Pirate Life #510,510,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/510.png,1662840152332,2,Common,344.0,161.31212666168835,Blue,18.88888888888889,Golden,7.264957264957266,Tattoo,17.0,Wink_Orange,14.655172413793103,Gun_Left,13.492063492063494,Skull_Silver,9.444444444444445,None,4.427083333333333,Short_Hair_Stubble_White,26.562500000000004,Pirate_Hat_Orange,24.285714285714285,Blunt,9.55056179775281,Parrot_Blue,15.740740740740742,1665423371,0xb495023D8Eb9526D8EC346703f2CFf12F2A6963d
Pirate Life #511,511,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/511.png,1662840152478,2,Common,101.0,214.7033156957088,Puce,23.61111111111111,Golden,7.264957264957266,Shirt_Shadow,20.731707317073173,Wink_Shadow,77.27272727272727,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Mid_Hair_Beard_Johnny,32.69230769230769,Pirate_Hat_Pink,18.08510638297872,Teeth_Gold,10.0,Parrot_Purple,18.88888888888889,1665423371,0xb495023D8Eb9526D8EC346703f2CFf12F2A6963d
Pirate Life #512,512,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/512.png,1662840350380,2,Common,675.0,127.11453427420211,Shadow,15.178571428571429,Sand,7.327586206896552,Shirt_Green_Grey,14.166666666666666,Angry_Eyes_Blue,13.492063492063494,Sword_Left,11.805555555555555,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Mid_Hair_Beard_Johnny,32.69230769230769,None,1.847826086956522,Cheeky,8.947368421052632,Monkey_Blue,17.346938775510203,1665423371,0x5ca642d0138f8fa36f4ec6311190825392246AdA
Pirate Life #513,513,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/513.png,1662840588324,2,Common,681.0,126.78231087255114,Yellow,16.666666666666668,Sand,7.327586206896552,Shirt_Pink_Grey,14.912280701754383,Wink_Green,17.0,Sword_Right,11.643835616438356,Skull_Silver,9.444444444444445,Eye_Patch_Right,2.599388379204893,Long_Hair_Beard_Grey,32.69230769230769,None,1.847826086956522,Teeth_Gold,10.0,None,2.64797507788162,1665423371,0x4476ADbc2BAbA6B54c8e510981FA9eCD26Be3F73
Pirate Life #514,514,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/514.png,1662840588437,2,Common,14.0,284.5041948934356,Puce,23.61111111111111,Gold,121.42857142857142,Shirt_Pink_Grey,14.912280701754383,Angry_Eyes,13.492063492063494,Sword_Left,11.805555555555555,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Mid_Hair_Grey,50.0,Bandana_Red,19.76744186046512,Teeth_Silver,9.13978494623656,Parrot_Red,16.037735849056602,1665423371,0x6ffbb6C376d0cf590289671D652Ae92213614828
Pirate Life #515,515,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/515.png,1662840588613,2,Story,208.0,183.2169096865811,Treasure_Hunting,34.0,Espresso,6.343283582089552,Tattoo_Scar,26.562500000000004,Bulging_Eyes_Green,12.87878787878788,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Short_Hair_Goatee_Black,42.5,Bandana_Green,22.36842105263158,Pipe_Gold,15.740740740740742,Octopus_Pink,16.666666666666668,1665423371,0x5aF270304fc52cA1feea3357cF0Fe89CAEa5ECd9
Pirate Life #516,516,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/516.png,1662840588767,2,Common,689.0,125.94375441940528,Shadow,15.178571428571429,Porcelain,6.115107913669064,Shirt_Red_Pink,16.666666666666668,Wink_Green,17.0,Gun_Right,12.87878787878788,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Short_Hair_Stubble_White,26.562500000000004,None,1.847826086956522,Open_Mouth,6.746031746031747,Parrot_Green,18.47826086956522,1665423371,0x07f3Ff063f09D05B6653226bD6434c78Cffb17F3
Pirate Life #517,517,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/517.png,1662840588906,2,Story,30.0,265.4792571029455,Treasure_Hunting,34.0,Almond,6.746031746031747,Neked,3.695652173913044,Eyes_Green,13.934426229508198,Sword_Right,11.643835616438356,Skull_Blood,30.35714285714285,Eye_Patch_Right,2.599388379204893,Mid_Hair_Stubble_Pink,106.25,Pirate_Hat_Green,27.41935483870968,Open_Mouth_Gold,11.486486486486488,Monkey_Blue,17.346938775510203,1665423371,0xE66b9c6b6363195E75F806bf5519e578F02114cE
Pirate Life #518,518,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/518.png,1662840589052,2,Common,410.0,152.84304387666458,Green,28.33333333333333,Porcelain,6.115107913669064,Neked,3.695652173913044,Angry_Eyes_Green,11.18421052631579,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Dual,36.95652173913044,Long_Hair_Stubble_Brown,34.0,Bandana_Red,19.76744186046512,Open_Mouth,6.746031746031747,None,2.64797507788162,1665423371,0xE9db81A85fDc1f28239bdcA8D3054ad39F44A8D5
Pirate Life #519,519,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/519.png,1662840589198,2,Common,463.0,147.1577674898933,Grey,16.666666666666668,Honey,8.018867924528301,Shirt_LQDR,15.454545454545451,Bulging_Eyes_Orange,12.686567164179104,Gun_Right,12.87878787878788,Skull_Blood,30.35714285714285,Eye_Patch_Right,2.599388379204893,Mid_Hair_Stubble_Grey,34.0,None,1.847826086956522,Teeth_Gold,10.0,None,2.64797507788162,1665423371,0xD3d20F2D89922311F87Cd954691102f475833770
Pirate Life #520,520,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/520.png,1662840589336,2,Common,352.0,160.0955605180177,Pink,20.731707317073173,Espresso,6.343283582089552,Shirt_Green_Grey,14.166666666666666,Angry_Eyes,13.492063492063494,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Left,2.75974025974026,Short_Hair_Stubble_Black,40.47619047619048,None,1.847826086956522,Pipe_Silver,9.659090909090908,Corgi,47.22222222222222,1665423371,0x5c25f3e763d567e7cbD791141f645D86Dd11c437
Pirate Life #521,521,https://nft.hedgey.finance/fantom/0xb75b8dac018f36cdc1e16042bb598c99885ecbf9/521.png,1662840589470,2,Common,638.0,130.99889147514335,Abe_Purple,20.731707317073173,Sand,7.327586206896552,Neked,3.695652173913044,Eyes_Green,13.934426229508198,None,1.6865079365079367,None,1.7102615694164989,Eye_Patch_Right,2.599388379204893,Short_Hair_Goatee_Black,42.5,Bandana_Dust,27.41935483870968,Open_Mouth,6.746031746031747,None,2.64797507788162,1665423371,0x06F9e5F8F5c170B9EEce58676D932BcC398F52e5
